ALNU,57000.0,18.2,15.7,1.88,1,RUB,247,Сырье
GMKN,20248.0,11.2,28.0,8.64,3,RUB,594,Сырье
NLMK,137.0,8.0,47.4,9.65,+2,RUB,597,Сырье
MTLRP,81.3,22.3,46.3,11.479750000000003,1,RUB,601,Сырье
CHMF,948.0,12.8,19.6,8.28,+4,RUB,646,Сырье
NKNC,98.9,20.1,15.7,7.55,1,RUB,651,Сырье
CHEP,214.0,7.1,15.7,6.67,1,RUB,725,Сырье
ALRS,65.28,12.1,71.5,11.77,2,RUB,753,Сырье
KZOS,91.1,8.5,15.7,8.73,1,RUB,764,Сырье
MAGN,42.635,8.3,15.7,9.25,+3,RUB,783,Сырье
VSMO,19600.0,8.9,15.7,10.55,2,RUB,794,Сырье
SELG,24.36,3.2,15.7,7.35,1,RUB,1023,Сырье
RASP,109.06,2.2,15.7,5.26,1,RUB,1043,Сырье
PLZL,10465.0,2.9,36.6,22.61,2,RUB,1122,Сырье
AKRN,5644.0,6.4,15.7,44.29,3,RUB,1175,Сырье
NKNCP,88.74,22.4,-3.1,7.55,1,RUB,1212,Сырье
KZOSP,12.11,2.0,15.7,8.73,1,RUB,1265,Сырье
PHOR,2801.0,8.8,7.0,28.6,4,RUB,1497,Сырье
RUAL,27.8,0.0,11.5,11.479750000000003,0,RUB,1963,Сырье
